path,name,type,size,depth,mimeType,modified
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/04_YouTube_Social/99_ARCHIVES,99_ARCHIVES,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:45:24.313Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/05_Affiliation_Monetisation,05_Affiliation_Monetisation,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:33:47.184Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/05_Affiliation_Monetisation/01_DRAFT,01_DRAFT,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:45:59.919Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/05_Affiliation_Monetisation/02_VALIDÉ,02_VALIDÉ,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:45:54.955Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/05_Affiliation_Monetisation/03_LIVE,03_LIVE,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:45:50.794Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/05_Affiliation_Monetisation/99_ARCHIVES,99_ARCHIVES,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:45:46.613Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/06_Automation_SOP,06_Automation_SOP,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:34:04.077Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/06_Automation_SOP/01_DRAFT,01_DRAFT,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:46:20.720Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/06_Automation_SOP/02_VALIDÉ,02_VALIDÉ,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:46:16.155Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/06_Automation_SOP/03_LIVE,03_LIVE,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:46:12.117Z
02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/06_Automation_SOP/99_ARCHIVES,99_ARCHIVES,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:46:06.871Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS,03_PROMPTS,folder,0,3,application/vnd.google-apps.folder,2026-01-17T22:34:39.969Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/01_Editorial_SEO,01_Editorial_SEO,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:35:14.784Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/01_Editorial_SEO/01_DRAFT,01_DRAFT,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:46:46.359Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/01_Editorial_SEO/02_VALIDÉ,02_VALIDÉ,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:46:41.857Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/01_Editorial_SEO/03_LIVE,03_LIVE,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:46:37.531Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/01_Editorial_SEO/99_ARCHIVES,99_ARCHIVES,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:46:33.285Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/02_Email_CRM,02_Email_CRM,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:35:33.106Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/02_Email_CRM/01_DRAFT,01_DRAFT,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:18.000Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/02_Email_CRM/02_VALIDÉ,02_VALIDÉ,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:12.946Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/02_Email_CRM/03_LIVE,03_LIVE,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:08.459Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/02_Email_CRM/99_ARCHIVES,99_ARCHIVES,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:04.128Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/03_Conversion,03_Conversion,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:35:55.942Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/03_Conversion/01_DRAFT,01_DRAFT,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:37.492Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/03_Conversion/02_VALIDÉ,02_VALIDÉ,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:33.221Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/03_Conversion/03_LIVE,03_LIVE,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:28.407Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/03_Conversion/99_ARCHIVES,99_ARCHIVES,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:24.447Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/04_Affiliation,04_Affiliation,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:36:31.542Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/04_Affiliation/01_DRAFT,01_DRAFT,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:48:03.136Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/04_Affiliation/02_VALIDÉ,02_VALIDÉ,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:58.356Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/04_Affiliation/03_LIVE,03_LIVE,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:54.460Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/04_Affiliation/99_ARCHIVES,99_ARCHIVES,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:47:49.842Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/05_Assets,05_Assets,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:36:53.566Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/05_Assets/01_DRAFT,01_DRAFT,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:48:25.629Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/05_Assets/02_VALIDÉ,02_VALIDÉ,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:48:20.766Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/05_Assets/03_LIVE,03_LIVE,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:48:16.855Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/05_Assets/99_ARCHIVES,99_ARCHIVES,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:48:12.690Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/06_Automation,06_Automation,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:36:48.029Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/06_Automation/01_DRAFT,01_DRAFT,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:48:47.705Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/06_Automation/02_VALIDÉ,02_VALIDÉ,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:48:43.034Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/06_Automation/03_LIVE,03_LIVE,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:48:38.796Z
02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/06_Automation/99_ARCHIVES,99_ARCHIVES,folder,0,5,application/vnd.google-apps.folder,2026-01-17T22:48:31.177Z
02_PROJETS/schoolsWP/07_Prompts/04_ASSETS,04_ASSETS,folder,0,3,application/vnd.google-apps.folder,2026-01-17T22:37:17.438Z
02_PROJETS/schoolsWP/07_Prompts/04_ASSETS/01_Logos-Brand,01_Logos-Brand,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:37:58.493Z
02_PROJETS/schoolsWP/07_Prompts/04_ASSETS/02_Thumbnails,02_Thumbnails,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:37:53.588Z
02_PROJETS/schoolsWP/07_Prompts/04_ASSETS/03_Banners,03_Banners,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:37:47.852Z
02_PROJETS/schoolsWP/07_Prompts/04_ASSETS/04_Illustrations,04_Illustrations,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:37:41.675Z
02_PROJETS/schoolsWP/07_Prompts/05_MONETISATION,05_MONETISATION,folder,0,3,application/vnd.google-apps.folder,2026-01-17T22:38:38.526Z
02_PROJETS/schoolsWP/07_Prompts/05_MONETISATION/01_Affiliation,01_Affiliation,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:38:48.961Z
02_PROJETS/schoolsWP/07_Prompts/05_MONETISATION/02_Partenariats,02_Partenariats,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:38:55.266Z
02_PROJETS/schoolsWP/07_Prompts/05_MONETISATION/03_Dashboards-Reporting,03_Dashboards-Reporting,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:39:01.256Z
02_PROJETS/schoolsWP/07_Prompts/05_MONETISATION/04_Sequences_Email,04_Sequences_Email,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:39:06.547Z
02_PROJETS/schoolsWP/07_Prompts/06_SCHOOLS_WP_EDITORIAL,06_SCHOOLS_WP_EDITORIAL,folder,0,3,application/vnd.google-apps.folder,2026-01-17T22:39:45.376Z
02_PROJETS/schoolsWP/07_Prompts/06_SCHOOLS_WP_EDITORIAL/01_Briefs,01_Briefs,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:39:53.034Z
02_PROJETS/schoolsWP/07_Prompts/06_SCHOOLS_WP_EDITORIAL/02_Plans,02_Plans,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:39:58.577Z
02_PROJETS/schoolsWP/07_Prompts/06_SCHOOLS_WP_EDITORIAL/03_Clusters,03_Clusters,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:40:04.156Z
02_PROJETS/schoolsWP/07_Prompts/06_SCHOOLS_WP_EDITORIAL/04_Meta-FAQ-SERP,04_Meta-FAQ-SERP,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:40:09.345Z
02_PROJETS/schoolsWP/07_Prompts/07_AUTOMATION,07_AUTOMATION,folder,0,3,application/vnd.google-apps.folder,2026-01-17T22:40:46.357Z
02_PROJETS/schoolsWP/07_Prompts/07_AUTOMATION/01_n8n-Make-Pabbly-OttoKit,01_n8n-Make-Pabbly-OttoKit,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:41:09.287Z
02_PROJETS/schoolsWP/07_Prompts/07_AUTOMATION/02_SOP,02_SOP,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:41:15.418Z
02_PROJETS/schoolsWP/07_Prompts/07_AUTOMATION/03_Scripts,03_Scripts,folder,0,4,application/vnd.google-apps.folder,2026-01-17T22:41:20.656Z
02_PROJETS/schoolsWP/07_Prompts/99_ARCHIVES,99_ARCHIVES,folder,0,3,application/vnd.google-apps.folder,2026-01-17T22:41:56.192Z
02_PROJETS/schoolsWP/99_ARCHIVES,99_ARCHIVES,folder,0,2,application/vnd.google-apps.folder,2025-12-27T15:41:09.674Z
03_RESSOURCES,03_RESSOURCES,folder,0,0,application/vnd.google-apps.folder,2025-12-27T15:42:24.254Z
03_RESSOURCES/01_Checklists,01_Checklists,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:10:57.537Z
03_RESSOURCES/02_Templates,02_Templates,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:11:43.008Z
03_RESSOURCES/03_Prompts_IA,03_Prompts_IA,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:12:21.216Z
03_RESSOURCES/04_Methodes_&_Formations,04_Methodes_&_Formations,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:13:02.812Z
03_RESSOURCES/05_Outils_&_Docs_Techniques,05_Outils_&_Docs_Techniques,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:13:51.810Z
03_RESSOURCES/06_Inspirations,06_Inspirations,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:15:54.368Z
03_RESSOURCES/99_Archives,99_Archives,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:16:11.066Z
04_ASSETS,04_ASSETS,folder,0,0,application/vnd.google-apps.folder,2025-12-27T17:13:29.679Z
04_ASSETS/01_Logos_&_Branding,01_Logos_&_Branding,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:19:48.919Z
04_ASSETS/02_Images,02_Images,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:20:52.436Z
04_ASSETS/02_Images/Articles,Articles,folder,0,2,application/vnd.google-apps.folder,2025-12-27T20:21:15.981Z
04_ASSETS/02_Images/Branding,Branding,folder,0,2,application/vnd.google-apps.folder,2025-12-27T20:28:40.309Z
04_ASSETS/02_Images/Divers,Divers,folder,0,2,application/vnd.google-apps.folder,2025-12-27T20:23:30.549Z
04_ASSETS/02_Images/Lead_Magnets,Lead_Magnets,folder,0,2,application/vnd.google-apps.folder,2025-12-27T20:23:15.189Z
04_ASSETS/02_Images/Social Media,Social Media,folder,0,2,application/vnd.google-apps.folder,2025-12-27T20:22:54.675Z
04_ASSETS/03_Videos,03_Videos,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:24:37.725Z
04_ASSETS/03_Videos/Divers,Divers,folder,0,2,application/vnd.google-apps.folder,2025-12-27T20:25:51.334Z
04_ASSETS/03_Videos/Reels_Shorts,Reels_Shorts,folder,0,2,application/vnd.google-apps.folder,2025-12-27T20:25:33.871Z
04_ASSETS/03_Videos/YouTube,YouTube,folder,0,2,application/vnd.google-apps.folder,2025-12-27T20:25:02.629Z
04_ASSETS/04_PDF_&_Documents,04_PDF_&_Documents,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:26:07.380Z
"04_ASSETS/05_Fichiers_Design (Canva, PSD, Figma…)","05_Fichiers_Design (Canva, PSD, Figma…)",folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:26:22.364Z
04_ASSETS/99_Archives,99_Archives,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:26:37.678Z
05_CLIENTS,05_CLIENTS,folder,0,0,application/vnd.google-apps.folder,2025-12-27T16:41:36.942Z
06_CONTENUS,06_CONTENUS,folder,0,0,application/vnd.google-apps.folder,2025-12-27T17:13:55.211Z
06_CONTENUS/01_Idees_&_Backlog,01_Idees_&_Backlog,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:30:42.330Z
06_CONTENUS/02_En_Cours,02_En_Cours,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:31:15.813Z
06_CONTENUS/03_A_Optimiser,03_A_Optimiser,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:32:12.004Z
06_CONTENUS/04_Publies,04_Publies,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:32:27.061Z
06_CONTENUS/05_Lead_Magnets,05_Lead_Magnets,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:32:35.772Z
06_CONTENUS/06_Newsletters,06_Newsletters,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:33:55.093Z
"06_CONTENUS/07_Scripts (Video, Audio)","07_Scripts (Video, Audio)",folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:34:16.164Z
06_CONTENUS/2026-01-20 – Prompts ChatSEO – Guide,2026-01-20 – Prompts ChatSEO – Guide,file,67075,1,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2026-01-20T16:34:53.364Z
06_CONTENUS/99_Archives,99_Archives,folder,0,1,application/vnd.google-apps.folder,2025-12-27T20:34:32.488Z
06_CONTENUS/📘 README – Organisation des contenus (06_CONTENUS),📘 README – Organisation des contenus (06_CONTENUS),file,4779,1,application/vnd.google-apps.document,2025-12-27T20:38:15.482Z
2026-01-20 – BuddyBoss – Affiliation – Fiches,2026-01-20 – BuddyBoss – Affiliation – Fiches,file,6285,0,application/vnd.google-apps.document,2026-01-20T16:39:07.412Z
99_ARCHIVES,99_ARCHIVES,folder,0,0,application/vnd.google-apps.folder,2025-12-27T16:22:41.912Z
99_ARCHIVES/Anciens projets,Anciens projets,folder,0,1,application/vnd.google-apps.folder,2025-12-27T15:44:30.220Z
99_ARCHIVES/Tests,Tests,folder,0,1,application/vnd.google-apps.folder,2025-12-27T15:44:41.377Z
99_ARCHIVES/À trier plus tard,À trier plus tard,folder,0,1,application/vnd.google-apps.folder,2025-12-27T15:44:47.836Z
99_ARCHIVES/À trier plus tard/01. schoolsWP - Plan de Mesure,01. schoolsWP - Plan de Mesure,file,5691,2,application/vnd.google-apps.spreadsheet,2025-09-26T16:08:25.542Z
99_ARCHIVES/À trier plus tard/02. schoolsWP - Plan de Taggage,02. schoolsWP - Plan de Taggage,file,1024,2,application/vnd.google-apps.spreadsheet,2025-09-26T16:20:21.958Z
99_ARCHIVES/À trier plus tard/20250509_085902.jpg,20250509_085902.jpg,file,86639,2,image/png,2025-12-28T13:07:22.696Z
99_ARCHIVES/À trier plus tard/20250509_085950.jpg,20250509_085950.jpg,file,81418,2,image/png,2025-12-28T13:07:22.522Z
99_ARCHIVES/À trier plus tard/20250509_090027.jpg,20250509_090027.jpg,file,88778,2,image/png,2025-12-28T13:07:22.466Z
99_ARCHIVES/À trier plus tard/20251019_111134.mp4,20251019_111134.mp4,file,825797493,2,video/mp4,2025-12-28T13:25:33.594Z
99_ARCHIVES/À trier plus tard/20251019_111355.mp4,20251019_111355.mp4,file,74980913,2,video/mp4,2025-12-28T13:12:08.896Z
99_ARCHIVES/À trier plus tard/20251019_111527.mp4,20251019_111527.mp4,file,778447289,2,video/mp4,2025-12-28T13:25:20.124Z
99_ARCHIVES/À trier plus tard/20251114_132858.mp4,20251114_132858.mp4,file,180295625,2,video/mp4,2025-12-28T13:15:34.928Z
99_ARCHIVES/À trier plus tard/20251205_130728.mp4,20251205_130728.mp4,file,155847759,2,video/mp4,2025-12-28T13:15:58.097Z
99_ARCHIVES/À trier plus tard/20251229_105658.mp4,20251229_105658.mp4,file,109383917,2,video/mp4,2025-12-29T17:49:07.200Z
99_ARCHIVES/À trier plus tard/20251229_135238.jpg,20251229_135238.jpg,file,2142173,2,image/jpeg,2025-12-29T17:47:22.529Z
99_ARCHIVES/À trier plus tard/20251229_135310.jpg,20251229_135310.jpg,file,2355778,2,image/jpeg,2025-12-29T17:47:20.553Z
99_ARCHIVES/À trier plus tard/78126997142__E417BA51-24A8-4A26-A210-560AA30B4A18.heic,78126997142__E417BA51-24A8-4A26-A210-560AA30B4A18.heic,file,2215382,2,image/heif,2025-12-28T13:06:48.909Z
"99_ARCHIVES/À trier plus tard/AIOSEO : Le Plugin All in One SEO Ultime pour WordPress

","AIOSEO : Le Plugin All in One SEO Ultime pour WordPress

",file,6194,2,application/vnd.google-apps.document,2023-08-14T21:01:53.528Z
99_ARCHIVES/À trier plus tard/Ad Banner 1 - Vertical 400x600 px.png,Ad Banner 1 - Vertical 400x600 px.png,file,236685,2,image/png,2025-12-28T13:08:23.247Z
99_ARCHIVES/À trier plus tard/Ad Banner 2 Vertical  - 400x600 px.png,Ad Banner 2 Vertical  - 400x600 px.png,file,315542,2,image/png,2025-12-28T13:08:23.247Z
99_ARCHIVES/À trier plus tard/Affiliate Marketing for Beginners_ How to Get Started as a BuddyBoss Affiliate in 2025 _ BuddyBoss,Affiliate Marketing for Beginners_ How to Get Started as a BuddyBoss Affiliate in 2025 _ BuddyBoss,file,5013869,2,message/rfc822,2025-12-29T17:44:28.966Z
99_ARCHIVES/À trier plus tard/AffiliatePress-Logo-1.png,AffiliatePress-Logo-1.png,file,14926,2,image/png,2025-12-28T13:07:50.997Z
99_ARCHIVES/À trier plus tard/Alexis Fichou - DataLinkedIn,Alexis Fichou - DataLinkedIn,file,47013,2,application/vnd.google-apps.spreadsheet,2024-07-14T07:54:05.692Z
99_ARCHIVES/À trier plus tard/Automatiser le copywriting de ses pubs et PDV avec chat GPT,Automatiser le copywriting de ses pubs et PDV avec chat GPT,file,1379609,2,application/vnd.google-apps.document,2023-02-25T14:22:57.089Z
99_ARCHIVES/À trier plus tard/AvisCfe_881547962_93a36200b8f211f0539c0ef6d117e07b.pdf,AvisCfe_881547962_93a36200b8f211f0539c0ef6d117e07b.pdf,file,229478,2,application/pdf,2025-12-29T17:44:24.964Z
99_ARCHIVES/À trier plus tard/Black Friday Deals & Discounts,Black Friday Deals & Discounts,file,10269,2,application/vnd.google-apps.document,2025-10-03T08:43:25.956Z
99_ARCHIVES/À trier plus tard/Blow_DOK_GPT_CREATE .html,Blow_DOK_GPT_CREATE .html,file,25424,2,text/html,2025-12-29T17:44:23.803Z
99_ARCHIVES/À trier plus tard/BudgetmensuelVF.xlsx,BudgetmensuelVF.xlsx,file,1084843,2,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2025-12-29T17:44:32.435Z
99_ARCHIVES/À trier plus tard/Checklist Performance (Google Page Speed Insights),Checklist Performance (Google Page Speed Insights),file,11169,2,application/vnd.google-apps.spreadsheet,2025-09-04T09:27:17.237Z
99_ARCHIVES/À trier plus tard/Checklist WebPerf,Checklist WebPerf,file,3493,2,application/vnd.google-apps.spreadsheet,2025-02-14T09:42:02.712Z
99_ARCHIVES/À trier plus tard/Checklist de pré-rédaction de contenu >> Créer une Copie pour Éditer <<,Checklist de pré-rédaction de contenu >> Créer une Copie pour Éditer <<,file,4905,2,application/vnd.google-apps.spreadsheet,2025-09-04T16:32:23.609Z
99_ARCHIVES/À trier plus tard/CoinbaseWalletBackups,CoinbaseWalletBackups,folder,0,2,application/vnd.google-apps.folder,2022-05-04T15:36:17.214Z
99_ARCHIVES/À trier plus tard/CoinbaseWalletBackups/ZqZcgp4wR4Sp62mhPldh+4mQWIahaHc3DCKB+zircz8=,ZqZcgp4wR4Sp62mhPldh+4mQWIahaHc3DCKB+zircz8=,file,0,3,application/octet-stream,2022-05-04T15:37:02.497Z
"99_ARCHIVES/À trier plus tard/Comment utiliser ChatGPT pour automatiser la création de tes contenus, et réduire ton temps de travail de 80%","Comment utiliser ChatGPT pour automatiser la création de tes contenus, et réduire ton temps de travail de 80%",file,332505,2,application/vnd.google-apps.document,2023-01-03T16:29:37.669Z
99_ARCHIVES/À trier plus tard/Condition Générales de Vente-Consommateurs-Internet (Produits),Condition Générales de Vente-Consommateurs-Internet (Produits),file,14143,2,application/vnd.google-apps.document,2022-07-01T19:11:47.325Z
99_ARCHIVES/À trier plus tard/Configuration WP Auto,Configuration WP Auto,file,5726,2,application/vnd.google-apps.document,2023-11-17T21:21:46.922Z
99_ARCHIVES/À trier plus tard/Construction estimatif projet (Free),Construction estimatif projet (Free),file,4903,2,application/vnd.google-apps.spreadsheet,2025-02-26T07:44:42.607Z
99_ARCHIVES/À trier plus tard/ConvertKit Free Plan Email Swipe Copy,ConvertKit Free Plan Email Swipe Copy,file,244211,2,application/vnd.google-apps.document,2021-11-21T14:14:46.276Z
99_ARCHIVES/À trier plus tard/Copie de Suivi KPI et feedbacks CC,Copie de Suivi KPI et feedbacks CC,file,2529,2,application/vnd.google-apps.spreadsheet,2025-04-15T19:04:03.374Z
99_ARCHIVES/À trier plus tard/Custom & Dynamic Content Tech Stack (template),Custom & Dynamic Content Tech Stack (template),file,1686,2,application/vnd.google-apps.spreadsheet,2022-04-25T06:53:58.980Z
