category,path,message,detail
caracteres_interdits,99_ARCHIVES/À trier plus tard/👨‍💻 FORMATION/ORIGINAL | Gestionnaire de Prompts,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/👨‍💻 FORMATION/ORIGINAL | Pricing System,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/👨‍💻 FORMATION/ORIGINAL | Fiche suivi Michaël K.,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/👨‍💻 FORMATION/ORIGINAL | A5 - Prioriser les objectifs,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/👨‍💻 FORMATION/ORIGINAL | A4 - Déterminer la cible de la refonte,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/👨‍💻 FORMATION/ORIGINAL | A3 - Audit du site existant,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/👨‍💻 FORMATION/ORIGINAL | A2 - Objectifs de la refonte,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/👨‍💻 FORMATION/ORIGINAL | Carnet de Bord.xlsx,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/ORIGINAL | Gestionnaire de Prompts,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/ORIGINAL | Carnet de Bord,Caractère interdit: '|',"{""char"": ""|""}"
caracteres_interdits,"99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/31. EasyHoster hosting security, backups, performance, SEO and more!",Caractère interdit: '!',"{""char"": ""!""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/124. Rapyd Cloud promo code Save up to 25% on your WordPress hosting,Caractère interdit: '%',"{""char"": ""%""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/123. FluentCRM promo code 20% schoolsWP20 WordPress,Caractère interdit: '%',"{""char"": ""%""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/118. Rapyd Cloud High-performance WordPress hosting!,Caractère interdit: '!',"{""char"": ""!""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/113. WP Umbrella - Why do WordPress agencies love it/📰 TEXTE/113. WP Umbrella : Why do WordPress agencies love it ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/113. WP Umbrella - Why do WordPress agencies love it/📰 TEXTE/113. WP Umbrella : Why do WordPress agencies love it ?,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/111. Why is Thot SEO the #1 semantic optimization tool,Caractère interdit: '#',"{""char"": ""#""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/100. SureMembers vs Restrict Content Pro  comparison of membership plugins/📰 TEXTE/100. SureMembers vs Restrict Content Pro: comparison of membership plugins,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/84. FluentBoards  Find out all about this project management plugin for WordPress/📰 TEXTE/84. FluentBoards: Find out all about this project management plugin for WordPress,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/107. WordPress Playground  what is it and how do I use it/📰 TEXTE/107. WordPress Playground : what is it and how do I use it ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/107. WordPress Playground  what is it and how do I use it/📰 TEXTE/107. WordPress Playground : what is it and how do I use it ?,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/90. SureMembers vs Wishlist Member - which extension to choose/📰 TEXTE/90. SureMembers vs Wishlist Member : which extension to choose ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/90. SureMembers vs Wishlist Member - which extension to choose/📰 TEXTE/90. SureMembers vs Wishlist Member : which extension to choose ?,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/108. What is custom WordPress website design and its benefits/📰 TEXTE/108. What is custom WordPress website design and its benefits ? ,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/104. SureForms  AI-Powered WordPress Forms Plugin/📰 TEXTE/104. SureForms : AI-Powered WordPress Forms Plugin,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/91. Suremembers Discover the Best Membership Plugin for WordPress/🎨 IMAGES/Instagram/SureMembers _ WordPress membership plugin _ Earn more !.jpg,Caractère interdit: '!',"{""char"": ""!""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/91. Suremembers Discover the Best Membership Plugin for WordPress/📰 TEXTE/91. Suremembers : Entdecken Sie das beste Mitgliedschafts-Plugin für WordPress,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ANGLAISE/91. Suremembers Discover the Best Membership Plugin for WordPress/📰 TEXTE/91. Suremembers : Discover the Best Membership Plugin for WordPress,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/127. AffiliatePress im Test Funktionen Auto-Payout & Vergleich,Caractère interdit: '&',"{""char"": ""&""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/34. Amelia WP Das Buchungs-Plugin für Termine & Events in WordPress,Caractère interdit: '&',"{""char"": ""&""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/124. Rapyd Cloud Promo Code Sparen Sie bis zu -25 % auf Ihr WordPress-Hosting,Caractère interdit: '%',"{""char"": ""%""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/123. FluentCRM Promo Code 20% schoolsWP20 WordPress,Caractère interdit: '%',"{""char"": ""%""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/118. Rapyd Cloud Das ultra-leistungsstarke WordPress-Hosting!,Caractère interdit: '!',"{""char"": ""!""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/115. LatePoint Intuitives & schnelles WordPress-Buchungs-Plugin!,Caractère interdit: '&',"{""char"": ""&""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/115. LatePoint Intuitives & schnelles WordPress-Buchungs-Plugin!,Caractère interdit: '!',"{""char"": ""!""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/100. SureMembers vs. Restrict Content Pro  Vergleich der Membership-Plugins/📰 TEXTE/100. SureMembers vs. Restrict Content Pro: Vergleich der Membership-Plugins,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/84. FluentBoards  Erfahren Sie alles über dieses Projektmanagement-Plugin für WordPress/📰 TEXTE/84. FluentBoards: Erfahren Sie alles über dieses Projektmanagement-Plugin für WordPress,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/108. Was ist die Erstellung einer maßgeschneiderten WordPress-Website und welche Vorteile bietet sie/📰 TEXTE/108. Was ist die Erstellung einer maßgeschneiderten WordPress-Website und welche Vorteile bietet sie ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/93. Meinungen über Ist Linkuma die Referenz für Netlinking/📰 TEXTE/93. Meinungen über Linkuma : Ist sie die Referenz für Netlinking ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/93. Meinungen über Ist Linkuma die Referenz für Netlinking/📰 TEXTE/93. Meinungen über Linkuma : Ist sie die Referenz für Netlinking ?,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,"99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/103. TasteWP - Erfahren Sie, wie Sie Ihre WordPress-Website einfach erstellen können/📰 TEXTE/103. TasteWP: Erfahren Sie, wie Sie Ihre WordPress-Website einfach erstellen können",Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,"99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/101. ZipWP vs. InstaWP Was ist besser, um Ihre WordPress-Website schnell zu starten/📰 TEXTE/101. ZipWP vs InstaWP: Was ist besser für schnelles Starten einer WordPress-Website?",Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,"99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/ALLEMANDE/101. ZipWP vs. InstaWP Was ist besser, um Ihre WordPress-Website schnell zu starten/📰 TEXTE/101. ZipWP vs InstaWP: Was ist besser für schnelles Starten einer WordPress-Website?",Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/151. Avis ChatSEO +35% trafic en 3 mois Test GSC IA,Caractère interdit: '%',"{""char"": ""%""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/151. Avis ChatSEO +35% trafic en 3 mois Test GSC IA,Caractère interdit: '+',"{""char"": ""+""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/148. SureForms WordPress le choix du stockage 100% local,Caractère interdit: '%',"{""char"": ""%""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/145. MailerPress WordPress  L'emailing intégré et illimité,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/137. Est-il difficile d'apprendre à utiliser WordPress,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/135. EasyCommerce Avis 2025 le plugin e-commerce IA WordPress nouvelle génération/135. EasyCommerce Avis 2025 : le plugin e-commerce IA WordPress nouvelle génération,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/131. FluentSMTP avis 2025 le meilleur plugin SMTP gratuit pour WordPress/FluentSMTP avis 2025 : le meilleur plugin SMTP gratuit pour WordPress ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/131. FluentSMTP avis 2025 le meilleur plugin SMTP gratuit pour WordPress/FluentSMTP avis 2025 : le meilleur plugin SMTP gratuit pour WordPress ?,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/130. Pulse avis - Faut-il adopter cet outil pour vos fiches produits e-commerce/130. Pulse avis – Faut-il adopter cet outil pour vos fiches produits e-commerce en 2025 ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/129. Linksgarden avis 2025 test complet de la plateforme de netlinking/Linksgarden avis 2025 : test complet de la plateforme de netlinking,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/127. AffiliatePress avis- mon test complet du plugin d’affiliation WordPress/AffiliatePress avis : mon test complet du plugin d’affiliation WordPress,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/124. Code promo Rapyd Cloud Économisez jusqu’à -25 % sur votre hébergement WordPress,Caractère interdit: '%',"{""char"": ""%""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/123. Code promo FluentCRM 20% schoolsWP20 WordPress,Caractère interdit: '%',"{""char"": ""%""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/122. o2switch Avis 2025 L'hébergeur web français vaut-il le coup,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/118. Rapyd Cloud L'hébergement WordPress ultra-performant !,Caractère interdit: '!',"{""char"": ""!""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/118. Rapyd Cloud L'hébergement WordPress ultra-performant !,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/116. Avis Skoatch 2025 Le Rédaction IA le Plus Puissant Notre Test Complet/📰 TEXTE/116. Skoatch : Performance et Efficacité de la Rédaction IA,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/115. LatePoint - Plugin de réservation WordPress intuitif & rapide !,Caractère interdit: '&',"{""char"": ""&""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/115. LatePoint - Plugin de réservation WordPress intuitif & rapide !,Caractère interdit: '!',"{""char"": ""!""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/115. LatePoint - Plugin de réservation WordPress intuitif & rapide !/📰 TEXTE/115. LatePoint : Plugin de réservation WordPress intuitif & rapide !,Caractère interdit: '&',"{""char"": ""&""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/115. LatePoint - Plugin de réservation WordPress intuitif & rapide !/📰 TEXTE/115. LatePoint : Plugin de réservation WordPress intuitif & rapide !,Caractère interdit: '!',"{""char"": ""!""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/115. LatePoint - Plugin de réservation WordPress intuitif & rapide !/📰 TEXTE/115. LatePoint : Plugin de réservation WordPress intuitif & rapide !,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/113. WP Umbrella - Pourquoi les Agences l'adorent,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/113. WP Umbrella - Pourquoi les Agences l'adorent/📰 TEXTE/113. WP Umbrella : Pourquoi les Agences WordPress l'adorent ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/113. WP Umbrella - Pourquoi les Agences l'adorent/📰 TEXTE/113. WP Umbrella : Pourquoi les Agences WordPress l'adorent ?,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/113. WP Umbrella - Pourquoi les Agences l'adorent/📰 TEXTE/113. WP Umbrella : Pourquoi les Agences WordPress l'adorent ?,Caractère interdit: ':',"{""char"": "":""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/111. Pourquoi Thot SEO est-il l’outil d’optimisation sémantique n°1/📰 TEXTE/111. Pourquoi Thot SEO est-il l’outil d’optimisation sémantique n°1 ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/108. Qu'est-ce que la création de site WordPress sur mesure et ses avantages,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/108. Qu'est-ce que la création de site WordPress sur mesure et ses avantages/📰 TEXTE/108. Qu’est-ce que la création de site WordPress sur mesure et ses avantages ?,Caractère interdit: '?',"{""char"": ""?""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/107. WordPress Playground - c'est quoi et comment l'utiliser,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/107. WordPress Playground - c'est quoi et comment l'utiliser/📰 TEXTE/107. WordPress Playground - c'est quoi et comment l'utiliser,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/105. Un slug dans WordPress - c'est quoi et comment l'optimiser,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/105. Un slug dans WordPress - c'est quoi et comment l'optimiser/📰 TEXTE/105. Un slug dans WordPress c'est quoi,Caractère interdit: ''',"{""char"": ""'""}"
caracteres_interdits,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/104. SureForms - Créateur de Formulaires WordPress Alimenté par l'IA ,Caractère interdit: ''',"{""char"": ""'""}"
