id,name,current_path,target_path,action,status,notes,mime_type,size
1O4Qw8hjhzfLH0X5_WjQhBCq0669Kb03i,2025-07-16 – 06-11-2008-A-Laugros – Ressource.pdf,03_RESSOURCES/2025-07-16 – 06-11-2008-A-Laugros – Ressource.pdf,02_Ressources/2025-07-16 – 06-11-2008-A-Laugros – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,120657
1cwxq1q9W-Hv4qNUGASVDI9a59T3tDUSO,2025-07-16 – 21-10-2008-F-Labaki – Ressource.pdf,03_RESSOURCES/2025-07-16 – 21-10-2008-F-Labaki – Ressource.pdf,02_Ressources/2025-07-16 – 21-10-2008-F-Labaki – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,111281
19wWoWBZLZfX8ghzvD2N51vTBuFNroIeZ,2025-07-16 – 26-06-03-Randrianjohany – Ressource.pdf,03_RESSOURCES/2025-07-16 – 26-06-03-Randrianjohany – Ressource.pdf,02_Ressources/2025-07-16 – 26-06-03-Randrianjohany – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,91773
1n_8iVMSNPfASTd4f-h8__oVSuxMW8fw7,2025-07-16 – 10-01-2003-A-Laugros – Ressource.pdf,03_RESSOURCES/2025-07-16 – 10-01-2003-A-Laugros – Ressource.pdf,02_Ressources/2025-07-16 – 10-01-2003-A-Laugros – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,83921
1COKIZKbkhV7KdJ1gqc6bmCLj2uPY-15W,2025-07-16 – 02-07-2002-A-Randrianjohany – Ressource.pdf,03_RESSOURCES/2025-07-16 – 02-07-2002-A-Randrianjohany – Ressource.pdf,02_Ressources/2025-07-16 – 02-07-2002-A-Randrianjohany – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,81968
1Gk1nousoKDcx9YJnRVZpdeKSpRO0Ispq,2025-07-16 – 25-04-2002-A-Randrianjohany – Ressource.pdf,03_RESSOURCES/2025-07-16 – 25-04-2002-A-Randrianjohany – Ressource.pdf,02_Ressources/2025-07-16 – 25-04-2002-A-Randrianjohany – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,84241
11FFN18Zpjw9ssehTP7VErDBaG1yia7pV,2025-07-16 – 07-03-2002-A-Randrianjohany – Ressource.pdf,03_RESSOURCES/2025-07-16 – 07-03-2002-A-Randrianjohany – Ressource.pdf,02_Ressources/2025-07-16 – 07-03-2002-A-Randrianjohany – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,84073
1swy5lvH72RZU7gyhCn1pz_gCbbxf8tep,2025-07-16 – 13-02-2002-A-Randrianjohany – Ressource.pdf,03_RESSOURCES/2025-07-16 – 13-02-2002-A-Randrianjohany – Ressource.pdf,02_Ressources/2025-07-16 – 13-02-2002-A-Randrianjohany – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,179152
1XcGHSWAH9XwZerOCXQoTgbAIGdmq6VXr,2025-07-16 – 30-10-2001-A-Randrianjohany – Ressource.pdf,03_RESSOURCES/2025-07-16 – 30-10-2001-A-Randrianjohany – Ressource.pdf,02_Ressources/2025-07-16 – 30-10-2001-A-Randrianjohany – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,90300
1y-ZkbxGbCQCP-i8EV9rpHsP-_LrifhLX,2025-07-16 – 20-10-1997-D-Eyer – Ressource.pdf,03_RESSOURCES/2025-07-16 – 20-10-1997-D-Eyer – Ressource.pdf,02_Ressources/2025-07-16 – 20-10-1997-D-Eyer – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,260222
1EfqY8j9cxlx6edUZrKpXptIG6TCQ-ylM,2025-07-16 – CONSULT CARDIO KIHL MICHAEL 17 04 2024 – Ressource.PDF,03_RESSOURCES/2025-07-16 – CONSULT CARDIO KIHL MICHAEL 17 04 2024 – Ressource.PDF,02_Ressources/2025-07-16 – CONSULT CARDIO KIHL MICHAEL 17 04 2024 – Ressource.PDF,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,65862
1RZPtXLiTqrwTq8nxLXyeyye1bTV2GqPb,2025-07-16 – HOLTER ECG – Ressource.PDF,03_RESSOURCES/2025-07-16 – HOLTER ECG – Ressource.PDF,02_Ressources/2025-07-16 – HOLTER ECG – Ressource.PDF,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,86622
1hJ1T52zVgMFjdMdY49_6stIoqFay4pr1,2025-07-16 – MICHAËL KIHL CONSULTATION NEUROLOGIE – Ressource.pdf,03_RESSOURCES/2025-07-16 – MICHAËL KIHL CONSULTATION NEUROLOGIE – Ressource.pdf,02_Ressources/2025-07-16 – MICHAËL KIHL CONSULTATION NEUROLOGIE – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,491622
1awNlCC2V5C7E3L0h4VChYA6KnGqZwaYa,2025-07-16 – CR CS du 10 09 24 – Ressource.pdf,03_RESSOURCES/2025-07-16 – CR CS du 10 09 24 – Ressource.pdf,02_Ressources/2025-07-16 – CR CS du 10 09 24 – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,123474
1rTKpARiCKZCUfWgk642HBcGSxjFuZxEM,2025-07-16 – CR CS du 10 04 2024 – Ressource.pdf,03_RESSOURCES/2025-07-16 – CR CS du 10 04 2024 – Ressource.pdf,02_Ressources/2025-07-16 – CR CS du 10 04 2024 – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,152817
1-2r4AOJsdp4wz6DGJCMrTmoUve6BypyF,2025-07-16 – IRM CÉRÉBRALE – Ressource.pdf,03_RESSOURCES/2025-07-16 – IRM CÉRÉBRALE – Ressource.pdf,02_Ressources/2025-07-16 – IRM CÉRÉBRALE – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,1098701
1Ij9NPuv0ne69lE44lPty3NkmMro2zVX2,2025-07-16 – 20240607 CR d'imagerie médicale KIHL MICHAEL 022406070007 – Ressource.pdf,03_RESSOURCES/2025-07-16 – 20240607 CR d'imagerie médicale KIHL MICHAEL 022406070007 – Ressource.pdf,02_Ressources/2025-07-16 – 20240607 CR d'imagerie médicale KIHL MICHAEL 022406070007 – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,166261
1osw2SBMearv-Hc7yA2ttsu4SkqzZNl2Z,2025-07-16 – KIHL.MICHAEL 09.05.2025 – Ressource.PDF,03_RESSOURCES/2025-07-16 – KIHL.MICHAEL 09.05.2025 – Ressource.PDF,02_Ressources/2025-07-16 – KIHL.MICHAEL 09.05.2025 – Ressource.PDF,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,33337
1fptV2iSPjCC1DFKuC-QWuDHlKiGabgjz,2025-07-16 – KIHL – Ressource.pdf,03_RESSOURCES/2025-07-16 – KIHL – Ressource.pdf,02_Ressources/2025-07-16 – KIHL – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,444853
1jeSXclPTAmpXzp22DF89WiBUQmi9-2ar,2025-07-16 – RDV25mars-neurologie-Michaël-KIHL – Ressource.pdf,03_RESSOURCES/2025-07-16 – RDV25mars-neurologie-Michaël-KIHL – Ressource.pdf,02_Ressources/2025-07-16 – RDV25mars-neurologie-Michaël-KIHL – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,17963
1s0MIib8ZRc6i7grhW9_q8y9dykfOiLjt,2025-07-16 – RDV26Aout-neurologie-Michaël-KIHL – Ressource.pdf,03_RESSOURCES/2025-07-16 – RDV26Aout-neurologie-Michaël-KIHL – Ressource.pdf,02_Ressources/2025-07-16 – RDV26Aout-neurologie-Michaël-KIHL – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,28028
119R_X060wnIQ43LjySGD7Y7RJ_X5tiJp,2025-07-16 – 07-03-2025-EMG – Ressource.pdf,03_RESSOURCES/2025-07-16 – 07-03-2025-EMG – Ressource.pdf,02_Ressources/2025-07-16 – 07-03-2025-EMG – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,455519
1v3149QppXVIaf-z-0KwwDsBqrx0WpBpS,2025-06-16 – Label-OL1206178000 – Ressource.pdf,03_RESSOURCES/2025-06-16 – Label-OL1206178000 – Ressource.pdf,02_Ressources/2025-06-16 – Label-OL1206178000 – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,143238
1eVXp1Zo993tIAlo-0lq2c9Psb3DVKq1K,2025-11-01 – Catch-Booking YPTB0021194845 – Ressource.pdf,03_RESSOURCES/2025-11-01 – Catch-Booking YPTB0021194845 – Ressource.pdf,02_Ressources/2025-11-01 – Catch-Booking YPTB0021194845 – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,167311
1fqEDxeONJcPq4oSC9Dfe1s8h9qv-jsJz,2025-11-06 – Katoen Natie Flyers 08 10 25 – Ressource.pdf,03_RESSOURCES/2025-11-06 – Katoen Natie Flyers 08 10 25 – Ressource.pdf,02_Ressources/2025-11-06 – Katoen Natie Flyers 08 10 25 – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,936494
1hSl4Zrzgc6yQgjUQM3rvdtrH7pM-yx-m,2025-12-28 – KIHL MICHAEL VM REPRISE le 09122025 A 15H30 – Ressource.pdf,03_RESSOURCES/2025-12-28 – KIHL MICHAEL VM REPRISE le 09122025 A 15H30 – Ressource.pdf,02_Ressources/2025-12-28 – KIHL MICHAEL VM REPRISE le 09122025 A 15H30 – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,85837
1kdgT32L2ykFy9f0PbvDO2qmu6xd2aB8e,2025-12-28 – KIHL baloo2025121215966363 – Ressource.PDF,03_RESSOURCES/2025-12-28 – KIHL baloo2025121215966363 – Ressource.PDF,02_Ressources/2025-12-28 – KIHL baloo2025121215966363 – Ressource.PDF,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,395386
1Ion8RDm6STLmY52ZRb0uxRRb7fXjvk5C,2025-12-29 – Bilan-periodique-KIHL-Maé-2024-2025-S1 – Ressource.pdf,03_RESSOURCES/2025-12-29 – Bilan-periodique-KIHL-Maé-2024-2025-S1 – Ressource.pdf,02_Ressources/2025-12-29 – Bilan-periodique-KIHL-Maé-2024-2025-S1 – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,108684
1J-9R07DD6aIJSxCXzUAbJ4gBXnE7cieB,2025-12-29 – AvisCfe 881547962 93a36200b8f211f0539c0ef6d117e07b – Ressource.pdf,03_RESSOURCES/2025-12-29 – AvisCfe 881547962 93a36200b8f211f0539c0ef6d117e07b – Ressource.pdf,02_Ressources/2025-12-29 – AvisCfe 881547962 93a36200b8f211f0539c0ef6d117e07b – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,229478
1QBQcuKlKbzGsZeIG-qLD-A4JbQE2m-qn,2025-12-29 – Diplome doliplume – Ressource.pdf,03_RESSOURCES/2025-12-29 – Diplome doliplume – Ressource.pdf,02_Ressources/2025-12-29 – Diplome doliplume – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,692691
1HCjCM7DLU5lJahEGYdWZVURMSNXWQHL3,2025-12-29 – Pi – Ressource.pdf,03_RESSOURCES/2025-12-29 – Pi – Ressource.pdf,02_Ressources/2025-12-29 – Pi – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,119033
1j-Ss-JaNJCTovgMTacqC7VshPFId5sJx,2025-12-29 – Ticket Caisse VG-479754 – Ressource.pdf,03_RESSOURCES/2025-12-29 – Ticket Caisse VG-479754 – Ressource.pdf,02_Ressources/2025-12-29 – Ticket Caisse VG-479754 – Ressource.pdf,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/pdf,70461
1N9mNoW4M74ilcr2VJtDGhgoDVF4w-Jlj,05_Outils-Documentation,03_RESSOURCES/05_Outils-Documentation,02_Ressources/05_Outils-Documentation,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/vnd.google-apps.folder,
1V3TK-GwE9a37tmPjrwO3oXg1fvaxpgKj,04_Methodes,03_RESSOURCES/04_Methodes,02_Ressources/04_Methodes,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/vnd.google-apps.folder,
1emzhPeLv8m7uXkkCa8DEX4QKLwHHlXtS,03_Prompts-IA,03_RESSOURCES/03_Prompts-IA,02_Ressources/03_Prompts-IA,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/vnd.google-apps.folder,
15Lmn8zMtArBBQYoBNWeYxPrgCms_M1z2,04_Methodes_ et _Formations,03_RESSOURCES/04_Methodes_ et _Formations,,DELETE,READY,Doublon vide dans 03_RESSOURCES,application/vnd.google-apps.folder,
1q5ZPCeCxjkqesHMCQQrD6Vf9ZntdvKve,05_Outils_ et _Docs_Techniques,03_RESSOURCES/05_Outils_ et _Docs_Techniques,,DELETE,READY,Doublon vide dans 03_RESSOURCES,application/vnd.google-apps.folder,
1n8AlWTr9SRHiaR5WT6V3qHZNal5XuBX0,99_Archives,03_RESSOURCES/99_Archives,02_Ressources/99_Archives,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/vnd.google-apps.folder,
16rjdFfC983vhkxEolMj6XJ7H28U4BfWe,06_Inspirations,03_RESSOURCES/06_Inspirations,99_Archives/Inspirations,MOVE,READY,Inspirations (2.1 Go) -> archive,application/vnd.google-apps.folder,
1tfNgnljHJtMXlWff6F_kzTmHSRSrI-Sg,03_Prompts_IA,03_RESSOURCES/03_Prompts_IA,,DELETE,READY,Doublon vide dans 03_RESSOURCES,application/vnd.google-apps.folder,
1pGhY8dNsxVGB_SRFky_WVKy7loZZHguo,02_Templates,03_RESSOURCES/02_Templates,02_Ressources/02_Templates,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/vnd.google-apps.folder,
1UcKB4ymbgU68YnmxBBki111AHEWAdcxi,01_Checklists,03_RESSOURCES/01_Checklists,02_Ressources/01_Checklists,MOVE,READY,03_RESSOURCES -> 02_Ressources,application/vnd.google-apps.folder,
1uydkGasxMDgpB4mUCrdP9LFqgJOdVN-Q,michaelkihl-fr,02_PROJETS/michaelkihl-fr,01_Projets/michaelkihl-fr,MOVE,READY,02_PROJETS -> 01_Projets,application/vnd.google-apps.folder,
1FiyfrZDY9ayFqWQpkHkeCUwuI-Gm4kuB,Maé KIHL,02_PROJETS/Maé KIHL,01_Projets/Maé KIHL,MOVE,READY,02_PROJETS -> 01_Projets,application/vnd.google-apps.folder,
1m81_uoDzU9IKoWTVEFbM3-4yj1EtUeUc,Vanessa PIVEC,02_PROJETS/Vanessa PIVEC,01_Projets/Vanessa PIVEC,MOVE,READY,02_PROJETS -> 01_Projets,application/vnd.google-apps.folder,
1wkB4kipeiMtAALohh_PFGefgzKWu6ZVl,Michaël KIHL,02_PROJETS/Michaël KIHL,01_Projets/Michaël KIHL,MOVE,READY,02_PROJETS -> 01_Projets,application/vnd.google-apps.folder,
1Y00fAlW_iXgh5DtCFV655N7mgG3xH2X6,Mon Mini Electro,02_PROJETS/Mon Mini Electro,01_Projets/Mon Mini Electro,MOVE,READY,02_PROJETS -> 01_Projets,application/vnd.google-apps.folder,
1Iw6htjboAuciMF1GU6z-YgPQkMFQw327,Petit Papier Magique,02_PROJETS/Petit Papier Magique,01_Projets/Petit Papier Magique,MOVE,READY,02_PROJETS -> 01_Projets,application/vnd.google-apps.folder,
1sbHX7tNe9De9SdXbUducRdqlGXcXNExJ,schoolsWP,02_PROJETS/schoolsWP,01_Projets/schoolsWP,MOVE,READY,02_PROJETS -> 01_Projets,application/vnd.google-apps.folder,
1rKXbe35JTgjwupIO5XK9O2waWvlp9XVv,HOPITAL,MÉDICALE/HOPITAL,04_Personnel/Medical/HOPITAL,MOVE,READY,MEDICALE -> 04_Personnel/Medical,application/vnd.google-apps.folder,
1WxNKlaS6o1RBr1XUe2nR1oicWbaX2en9,‍ LABORATOIRE,MÉDICALE/‍ LABORATOIRE,04_Personnel/Medical/‍ LABORATOIRE,MOVE,READY,MEDICALE -> 04_Personnel/Medical,application/vnd.google-apps.folder,
1BaMZHoI1ic952QGTyYnNDsutB8S8uWMr,MAÉ,MÉDICALE/MAÉ,04_Personnel/Medical/MAÉ,MOVE,READY,MEDICALE -> 04_Personnel/Medical,application/vnd.google-apps.folder,
1TOsNEfdb0WjwcxhxwsXJXdH3ckY5t1iw,Cr M KIHL.pdf,MÉDICALE/Cr M KIHL.pdf,04_Personnel/Medical/Cr M KIHL.pdf,MOVE,READY,MEDICALE -> 04_Personnel/Medical,application/pdf,833507
1wEZF84wpXg4GkAa0TJ5heJtHWv8LWLK6,Ordo Médicament Bizone Neuro.pdf,MÉDICALE/Ordo Médicament Bizone Neuro.pdf,04_Personnel/Medical/Ordo Médicament Bizone Neuro.pdf,MOVE,READY,MEDICALE -> 04_Personnel/Medical,application/pdf,89568
16A6eZFL7eHQXkk6zTgnpmJGq0hBOvzEf,neurologie-medicaments.pdf,MÉDICALE/neurologie-medicaments.pdf,04_Personnel/Medical/neurologie-medicaments.pdf,MOVE,READY,MEDICALE -> 04_Personnel/Medical,application/pdf,64429
1x0xDiOO7pgtxs1AJa65v2INAiFG8w4Sk,KIHL Michaël - Dermatologue.pdf,MÉDICALE/KIHL Michaël - Dermatologue.pdf,04_Personnel/Medical/KIHL Michaël - Dermatologue.pdf,MOVE,READY,MEDICALE -> 04_Personnel/Medical,application/pdf,68613
1s5Gfojo5ELQhkAziiMCeMEPm5p3076_9,MDPH,MÉDICALE/MDPH,04_Personnel/Medical/MDPH,MOVE,READY,MEDICALE -> 04_Personnel/Medical,application/vnd.google-apps.folder,
1vpyjjuijFZjmW4i7lNplLdEMSsqfYYQ0,99_ARCHIVES,01_ADMIN/05_Contrats/99_ARCHIVES,03_Admin/05_Contrats/99_ARCHIVES,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
15OCAnclIeS9W_WZ-4XfQ8EgPtn0-F1_6,03_Partenaires,01_ADMIN/05_Contrats/03_Partenaires,03_Admin/05_Contrats/03_Partenaires,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
1WprjfXyh5xQ3zjlEbFkl5MNSnhPAiBlG,02_Prestataires,01_ADMIN/05_Contrats/02_Prestataires,03_Admin/05_Contrats/02_Prestataires,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
1EkgmOGyTHy38TKGk5AlKqUmaK4dGWa2D,01_Clients,01_ADMIN/05_Contrats/01_Clients,03_Admin/05_Contrats/01_Clients,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
1_HJgqbiOxoIbOJ1f9FqPe43j8Lir9SUV,99_ARCHIVES,01_ADMIN/04_Factures/99_ARCHIVES,03_Admin/04_Factures/99_ARCHIVES,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
1gAh3JS4IPf6YIbGqelu95ndgmPVW9pG0,02_Recues,01_ADMIN/04_Factures/02_Recues,03_Admin/04_Factures/02_Recues,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
1UcFNRJ7BULbVc4TB43gaUEJPCPP5LCel,01_Emises,01_ADMIN/04_Factures/01_Emises,03_Admin/04_Factures/01_Emises,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
1rrVYrxlOb4_tAGutfU74cJIWb5iCDlf-,99_ARCHIVES,01_ADMIN/03_Banque/99_ARCHIVES,03_Admin/03_Banque/99_ARCHIVES,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
1R12PU7fcr5ZtchEGrh4Ohp0-PsK7771p,02_Justificatifs,01_ADMIN/03_Banque/02_Justificatifs,03_Admin/03_Banque/02_Justificatifs,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
1zQt36_3npZYKfE3MnGKvFUKnT-f81Umh,01_Releves,01_ADMIN/03_Banque/01_Releves,03_Admin/03_Banque/01_Releves,MOVE,READY,01_ADMIN -> 03_Admin,application/vnd.google-apps.folder,
1wW6efkEVN1Ah49B0tBg9RdnmkRd5-kBYKa-H8RX-MZA,Nomenclature et règles de nommage — Prompts schoolsWP (Michaël KIHL),PROMPTS_schoolsWP/_BACKUP_2026-02-09/Nomenclature et règles de nommage — Prompts schoolsWP (Michaël KIHL),01_Projets/schoolsWP/08_IA-et-Prompts/_BACKUP_2026-02-09/Nomenclature et règles de nommage — Prompts schoolsWP (Michaël KIHL),MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.document,8003
1RjJsmEv5tU_V04Fwp321sgWMvZb3GlWU466PuiagZjY,Prompt schoolsWP — Analyse d'Intention de Recherche (SERP-first),PROMPTS_schoolsWP/_BACKUP_2026-02-09/Prompt schoolsWP — Analyse d'Intention de Recherche (SERP-first),01_Projets/schoolsWP/08_IA-et-Prompts/_BACKUP_2026-02-09/Prompt schoolsWP — Analyse d'Intention de Recherche (SERP-first),MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.document,7475
1XA7uXYRp9ax2STS2atrpvSHamLi5UTKB1u-gJFiP75Y,[TEMPLATE] PROMPT MASTER BRIEF — PACK MARKETING & VENTE (schoolsWP),PROMPTS_schoolsWP/_BACKUP_2026-02-09/[TEMPLATE] PROMPT MASTER BRIEF — PACK MARKETING & VENTE (schoolsWP),01_Projets/schoolsWP/08_IA-et-Prompts/_BACKUP_2026-02-09/[TEMPLATE] PROMPT MASTER BRIEF — PACK MARKETING & VENTE (schoolsWP),MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.document,5903
1CfvrK1HWemt_eDmtDD8hT__Q8K6vZFCgSp3Awm9Q4Ws,Modèle de Prompt Structuré Ultime (pour IA),PROMPTS_schoolsWP/_BACKUP_2026-02-09/Modèle de Prompt Structuré Ultime (pour IA),01_Projets/schoolsWP/08_IA-et-Prompts/_BACKUP_2026-02-09/Modèle de Prompt Structuré Ultime (pour IA),MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.document,3359
1cX1hDnU0DwIiXqXJRpJNeywNk5Iu6q0M5PT3rPanKiw,Nomenclature et règles de nommage — Prompts schoolsWP (Michaël KIHL),PROMPTS_schoolsWP/_BACKUP_2026-02-09/Nomenclature et règles de nommage — Prompts schoolsWP (Michaël KIHL),01_Projets/schoolsWP/08_IA-et-Prompts/_BACKUP_2026-02-09/Nomenclature et règles de nommage — Prompts schoolsWP (Michaël KIHL),MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.document,8003
18AWnURxEeDsTvf9i2jYE1LIpdRW2s4HqxjprG7518yk,Prompt schoolsWP — Analyse d'Intention de Recherche (SERP-first),PROMPTS_schoolsWP/_BACKUP_2026-02-09/Prompt schoolsWP — Analyse d'Intention de Recherche (SERP-first),01_Projets/schoolsWP/08_IA-et-Prompts/_BACKUP_2026-02-09/Prompt schoolsWP — Analyse d'Intention de Recherche (SERP-first),MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.document,7475
1zsIeH2Sa8JX1GsICbhr6in0qyAyGm1cpkAelnGSTQeQ,[TEMPLATE] PROMPT MASTER BRIEF — PACK MARKETING & VENTE (schoolsWP),PROMPTS_schoolsWP/_BACKUP_2026-02-09/[TEMPLATE] PROMPT MASTER BRIEF — PACK MARKETING & VENTE (schoolsWP),01_Projets/schoolsWP/08_IA-et-Prompts/_BACKUP_2026-02-09/[TEMPLATE] PROMPT MASTER BRIEF — PACK MARKETING & VENTE (schoolsWP),MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.document,5903
1tXuEO5PkMx5IHRbBodUtpvvArWVQ1I7KSljSzT4PyFU,Modèle de Prompt Structuré Ultime (pour IA),PROMPTS_schoolsWP/_BACKUP_2026-02-09/Modèle de Prompt Structuré Ultime (pour IA),01_Projets/schoolsWP/08_IA-et-Prompts/_BACKUP_2026-02-09/Modèle de Prompt Structuré Ultime (pour IA),MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.document,3359
15prkdY45_dg0PiWnlN0bssaC8We_fpfK,03_Scripts,PROMPTS_schoolsWP/07_AUTOMATION/03_Scripts,01_Projets/schoolsWP/08_IA-et-Prompts/07_AUTOMATION/03_Scripts,MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.folder,
1Pz-Mk24j3f7KEgQU-5eDoCm-lV0TvLUZ,02_SOP,PROMPTS_schoolsWP/07_AUTOMATION/02_SOP,01_Projets/schoolsWP/08_IA-et-Prompts/07_AUTOMATION/02_SOP,MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.folder,
17xsTzIXhmCkZDzoIRn6fZgO4_DWImpA1,01_n8n-Make-Zapier,PROMPTS_schoolsWP/07_AUTOMATION/01_n8n-Make-Zapier,01_Projets/schoolsWP/08_IA-et-Prompts/07_AUTOMATION/01_n8n-Make-Zapier,MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.folder,
1EUK9MuRaJ-odrTGbWW3HPyBKNVg6BznG,04_Meta-FAQ-SERP,PROMPTS_schoolsWP/06_SCHOOLS_WP_EDITORIAL/04_Meta-FAQ-SERP,01_Projets/schoolsWP/08_IA-et-Prompts/06_SCHOOLS_WP_EDITORIAL/04_Meta-FAQ-SERP,MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.folder,
1EvAY6EmeLCwqLfk1VaDdbwHCLLwpdP-W,03_Clusters,PROMPTS_schoolsWP/06_SCHOOLS_WP_EDITORIAL/03_Clusters,01_Projets/schoolsWP/08_IA-et-Prompts/06_SCHOOLS_WP_EDITORIAL/03_Clusters,MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.folder,
1YSyYpITja8XmKUL8bdI5ZAyFD_KT_ms4,02_Plans,PROMPTS_schoolsWP/06_SCHOOLS_WP_EDITORIAL/02_Plans,01_Projets/schoolsWP/08_IA-et-Prompts/06_SCHOOLS_WP_EDITORIAL/02_Plans,MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.folder,
12jNz9u12vQr_Emx2PbkBUkFxscIIMDiR,01_Briefs,PROMPTS_schoolsWP/06_SCHOOLS_WP_EDITORIAL/01_Briefs,01_Projets/schoolsWP/08_IA-et-Prompts/06_SCHOOLS_WP_EDITORIAL/01_Briefs,MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.folder,
1dJ22mcevn7PYke8N97rAfJupNgAboYNP,04_Sequences_Email,PROMPTS_schoolsWP/05_MONETISATION/04_Sequences_Email,01_Projets/schoolsWP/08_IA-et-Prompts/05_MONETISATION/04_Sequences_Email,MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.folder,
1olLMExU-QFgz4UQ3VlXf0F509XDkzpC6,03_Dashboards-Reporting,PROMPTS_schoolsWP/05_MONETISATION/03_Dashboards-Reporting,01_Projets/schoolsWP/08_IA-et-Prompts/05_MONETISATION/03_Dashboards-Reporting,MOVE,READY,PROMPTS_schoolsWP -> IA-et-Prompts,application/vnd.google-apps.folder,
